objid,sample,asset_id,gz2_class,category,category_encoded
5.88e+17,original,222365,Er,Round_elliptical,1
5.88e+17,original,222386,Er,Round_elliptical,1
5.88e+17,original,222387,Er,Round_elliptical,1
5.88e+17,original,222395,Er,Round_elliptical,1
5.88e+17,original,222396,Er,Round_elliptical,1
5.88e+17,original,222397,Er,Round_elliptical,1
5.88e+17,original,222398,Er,Round_elliptical,1
5.88e+17,original,222404,Er,Round_elliptical,1
5.88e+17,original,222407,Er,Round_elliptical,1
5.88e+17,original,222416,Ec(o),Cigar_elliptical,0
5.88e+17,original,222417,Ec(o),Cigar_elliptical,0
5.88e+17,original,222422,Er,Round_elliptical,1
5.88e+17,original,222423,Er,Round_elliptical,1
5.88e+17,original,222424,Er,Round_elliptical,1
5.88e+17,original,222437,Er(r),Round_elliptical,1
5.88e+17,original,222438,Er(r),Round_elliptical,1
5.88e+17,original,222439,Er(r),Round_elliptical,1
5.88e+17,original,222440,Er(r),Round_elliptical,1
5.88e+17,original,222443,Er,Round_elliptical,1
5.88e+17,original,222450,Sc?t,Tight_spiral,2
5.88e+17,original,222458,Er,Round_elliptical,1
5.88e+17,original,222459,Er,Round_elliptical,1
5.88e+17,original,222460,Er,Round_elliptical,1
5.88e+17,original,222480,Sc?t,Tight_spiral,2
5.88e+17,original,222484,Er,Round_elliptical,1
5.88e+17,original,222485,Er,Round_elliptical,1
5.88e+17,original,222486,Er,Round_elliptical,1
5.88e+17,original,222489,Er,Round_elliptical,1
5.88e+17,original,222490,Er,Round_elliptical,1
5.88e+17,original,222491,Er,Round_elliptical,1
5.88e+17,original,222493,Er,Round_elliptical,1
5.88e+17,original,222494,Er,Round_elliptical,1
5.88e+17,original,222495,Er,Round_elliptical,1
5.88e+17,original,222498,Sc?t,Tight_spiral,2
5.88e+17,original,222499,Sc?t,Tight_spiral,2
5.88e+17,original,222503,Er,Round_elliptical,1
5.88e+17,original,222504,Er,Round_elliptical,1
5.88e+17,original,222516,Er,Round_elliptical,1
5.88e+17,original,222534,Sc?t,Tight_spiral,2
5.88e+17,original,222535,Sc?t,Tight_spiral,2
5.88e+17,original,222536,Sc?t,Tight_spiral,2
5.88e+17,original,222537,Er,Round_elliptical,1
5.88e+17,original,222538,Er,Round_elliptical,1
5.88e+17,original,222541,Sc?t,Tight_spiral,2
5.88e+17,original,222545,Sc?t,Tight_spiral,2
5.88e+17,original,222546,Sc?t,Tight_spiral,2
5.88e+17,original,222547,Sc?t,Tight_spiral,2
5.88e+17,original,222548,Sc?t,Tight_spiral,2
5.88e+17,original,222549,Er,Round_elliptical,1
5.88e+17,original,222550,Er,Round_elliptical,1
5.88e+17,original,222551,Er,Round_elliptical,1
5.88e+17,original,222552,Er,Round_elliptical,1
5.88e+17,original,222553,Er,Round_elliptical,1
5.88e+17,original,222560,Ec,Cigar_elliptical,0
5.88e+17,original,222561,Ec,Cigar_elliptical,0
5.88e+17,original,222562,Er,Round_elliptical,1
5.88e+17,original,222563,Er,Round_elliptical,1
5.88e+17,original,222564,Er,Round_elliptical,1
5.88e+17,original,222565,Er,Round_elliptical,1
5.88e+17,original,222566,Er,Round_elliptical,1
5.88e+17,original,222567,Er,Round_elliptical,1
5.88e+17,original,222568,Er,Round_elliptical,1
5.88e+17,original,222577,Er(r),Round_elliptical,1
5.88e+17,original,222578,Er(r),Round_elliptical,1
5.88e+17,original,222580,Sc?t,Tight_spiral,2
5.88e+17,original,222582,Er,Round_elliptical,1
5.88e+17,original,222583,Er,Round_elliptical,1
5.88e+17,original,222631,Er,Round_elliptical,1
5.88e+17,original,222635,Er,Round_elliptical,1
5.88e+17,original,222636,Er,Round_elliptical,1
5.88e+17,original,222637,Er,Round_elliptical,1
5.88e+17,original,222651,Er,Round_elliptical,1
5.88e+17,original,222660,Er,Round_elliptical,1
5.88e+17,original,222661,Er,Round_elliptical,1
5.88e+17,original,222662,Er,Round_elliptical,1
5.88e+17,original,222663,Er,Round_elliptical,1
5.88e+17,original,222664,Er,Round_elliptical,1
5.88e+17,original,222667,Er,Round_elliptical,1
5.88e+17,original,222668,Er,Round_elliptical,1
5.88e+17,original,222669,Er,Round_elliptical,1
5.88e+17,original,222670,Er,Round_elliptical,1
5.88e+17,original,222671,Er,Round_elliptical,1
5.88e+17,original,222672,Ec,Cigar_elliptical,0
5.88e+17,original,222676,Er,Round_elliptical,1
5.88e+17,original,222677,Er,Round_elliptical,1
5.88e+17,original,222678,Er,Round_elliptical,1
5.88e+17,original,222690,Er,Round_elliptical,1
5.88e+17,original,222691,Er,Round_elliptical,1
5.88e+17,original,222694,Er,Round_elliptical,1
5.88e+17,original,222695,Er,Round_elliptical,1
5.88e+17,original,222696,Er,Round_elliptical,1
5.88e+17,original,222697,Er,Round_elliptical,1
5.88e+17,original,222698,Er,Round_elliptical,1
5.88e+17,original,222699,Er,Round_elliptical,1
5.88e+17,original,222721,Er,Round_elliptical,1
5.88e+17,original,222722,Er,Round_elliptical,1
5.88e+17,original,222743,Er,Round_elliptical,1
5.88e+17,original,222760,Ec,Cigar_elliptical,0
5.88e+17,original,222761,Ec,Cigar_elliptical,0
5.88e+17,original,222767,Er,Round_elliptical,1
5.88e+17,original,222768,Er,Round_elliptical,1
5.88e+17,original,222769,Er,Round_elliptical,1
5.88e+17,original,222770,Er,Round_elliptical,1
5.88e+17,original,222771,Er,Round_elliptical,1
5.88e+17,original,222772,Er,Round_elliptical,1
5.88e+17,original,222773,Er,Round_elliptical,1
5.88e+17,original,222814,Sc?t(r),Tight_spiral,2
5.88e+17,original,222815,Sc?t(r),Tight_spiral,2
5.88e+17,original,222821,Er,Round_elliptical,1
5.88e+17,original,222822,Er,Round_elliptical,1
5.88e+17,original,222824,Er,Round_elliptical,1
5.88e+17,original,222825,Er,Round_elliptical,1
5.88e+17,original,222850,Er,Round_elliptical,1
5.88e+17,original,222851,Er,Round_elliptical,1
5.88e+17,original,222852,Er,Round_elliptical,1
5.88e+17,original,222864,Er,Round_elliptical,1
5.88e+17,original,222865,Er,Round_elliptical,1
5.88e+17,original,222866,Er,Round_elliptical,1
5.88e+17,original,222870,Sc?t,Tight_spiral,2
5.88e+17,original,222871,Er,Round_elliptical,1
5.88e+17,original,222876,Er,Round_elliptical,1
5.88e+17,original,222877,Er,Round_elliptical,1
5.88e+17,original,222896,Er,Round_elliptical,1
5.88e+17,original,222899,Er,Round_elliptical,1
5.88e+17,original,222900,Er,Round_elliptical,1
5.88e+17,original,222901,Er,Round_elliptical,1
5.88e+17,original,222923,Ec,Cigar_elliptical,0
5.88e+17,original,222924,Ec,Cigar_elliptical,0
5.88e+17,original,222928,Er,Round_elliptical,1
5.88e+17,original,222929,Er,Round_elliptical,1
5.88e+17,original,222931,Er,Round_elliptical,1
5.88e+17,original,222932,Er,Round_elliptical,1
5.88e+17,original,222933,Er,Round_elliptical,1
5.88e+17,original,222934,Er,Round_elliptical,1
5.88e+17,original,222939,Ec,Cigar_elliptical,0
5.88e+17,original,222940,Er,Round_elliptical,1
5.88e+17,original,222941,Er,Round_elliptical,1
5.88e+17,original,222943,Ec,Cigar_elliptical,0
5.88e+17,original,222944,Ec,Cigar_elliptical,0
5.88e+17,original,222947,Sc?t,Tight_spiral,2
5.88e+17,original,222948,Sc?t,Tight_spiral,2
5.88e+17,original,222949,Sc?t,Tight_spiral,2
5.88e+17,original,222964,Er,Round_elliptical,1
5.88e+17,original,222973,Er,Round_elliptical,1
5.88e+17,original,222974,Er,Round_elliptical,1
5.88e+17,original,222977,Er,Round_elliptical,1
5.88e+17,original,222978,Er,Round_elliptical,1
5.88e+17,original,222986,Er,Round_elliptical,1
5.88e+17,original,222987,Er,Round_elliptical,1
5.88e+17,original,223006,Er,Round_elliptical,1
5.88e+17,original,223011,Er,Round_elliptical,1
5.88e+17,original,223016,Er,Round_elliptical,1
5.88e+17,original,223017,Er,Round_elliptical,1
5.88e+17,original,223018,Er,Round_elliptical,1
5.88e+17,original,223019,Er,Round_elliptical,1
5.88e+17,original,223020,Er,Round_elliptical,1
5.88e+17,original,223041,Er,Round_elliptical,1
5.88e+17,original,223042,Er,Round_elliptical,1
5.88e+17,original,223052,Er,Round_elliptical,1
5.88e+17,original,223053,Er,Round_elliptical,1
5.88e+17,original,223054,Er,Round_elliptical,1
5.88e+17,original,223055,Er,Round_elliptical,1
5.88e+17,original,223056,Er,Round_elliptical,1
5.88e+17,original,223058,Er,Round_elliptical,1
5.88e+17,original,223059,Er,Round_elliptical,1
5.88e+17,original,223060,Er,Round_elliptical,1
5.88e+17,original,223061,Er,Round_elliptical,1
5.88e+17,original,223071,Sc?t,Tight_spiral,2
5.88e+17,original,223072,Sc?t,Tight_spiral,2
5.88e+17,original,223080,Er,Round_elliptical,1
5.88e+17,original,223083,Ec(o),Cigar_elliptical,0
5.88e+17,original,223084,Ec(o),Cigar_elliptical,0
5.88e+17,original,223085,Ec(o),Cigar_elliptical,0
5.88e+17,original,223112,Er,Round_elliptical,1
5.88e+17,original,223113,Er,Round_elliptical,1
5.88e+17,original,223114,Er,Round_elliptical,1
5.88e+17,original,223129,Sc?t,Tight_spiral,2
5.88e+17,original,223132,Sc?t,Tight_spiral,2
5.88e+17,original,223135,Er,Round_elliptical,1
5.88e+17,original,223136,Er,Round_elliptical,1
5.88e+17,original,223137,Er,Round_elliptical,1
5.88e+17,original,223138,Er,Round_elliptical,1
5.88e+17,original,223139,Er,Round_elliptical,1
5.88e+17,original,223140,Er,Round_elliptical,1
5.88e+17,original,223141,Er,Round_elliptical,1
5.88e+17,original,223142,Er,Round_elliptical,1
5.88e+17,original,223145,Sc?t,Tight_spiral,2
5.88e+17,original,223146,Sc?t,Tight_spiral,2
5.88e+17,original,223147,Er,Round_elliptical,1
5.88e+17,original,223150,Er,Round_elliptical,1
5.88e+17,original,223151,Er,Round_elliptical,1
5.88e+17,original,223165,Er(o),Round_elliptical,1
5.88e+17,original,223166,Er(o),Round_elliptical,1
5.88e+17,original,223181,Er,Round_elliptical,1
5.88e+17,original,223194,Er,Round_elliptical,1
5.88e+17,original,223200,Er,Round_elliptical,1
5.88e+17,original,223201,Er,Round_elliptical,1
5.88e+17,original,223217,Sc?t,Tight_spiral,2
5.88e+17,original,223218,Er,Round_elliptical,1
5.88e+17,original,223219,Er,Round_elliptical,1
5.88e+17,original,223220,Er,Round_elliptical,1
5.88e+17,original,223221,Er,Round_elliptical,1
5.88e+17,original,223223,Er,Round_elliptical,1
5.88e+17,original,223234,Er,Round_elliptical,1
5.88e+17,original,223235,Er,Round_elliptical,1
5.88e+17,original,223236,Er,Round_elliptical,1
5.88e+17,original,223237,Er,Round_elliptical,1
5.88e+17,original,223238,Er,Round_elliptical,1
5.88e+17,original,223239,Er,Round_elliptical,1
5.88e+17,original,223240,Er,Round_elliptical,1
5.88e+17,original,223241,Er,Round_elliptical,1
5.88e+17,original,223242,Er,Round_elliptical,1
5.88e+17,original,223243,Er,Round_elliptical,1
5.88e+17,original,223246,Ec,Cigar_elliptical,0
5.88e+17,original,223247,Ec,Cigar_elliptical,0
5.88e+17,original,223252,Er,Round_elliptical,1
5.88e+17,original,223253,Er,Round_elliptical,1
5.88e+17,original,223254,Er(o),Round_elliptical,1
5.88e+17,original,223265,Er,Round_elliptical,1
5.88e+17,original,223267,Er,Round_elliptical,1
5.88e+17,original,223268,Er,Round_elliptical,1
5.88e+17,original,223269,Er,Round_elliptical,1
5.88e+17,original,223270,Er,Round_elliptical,1
5.88e+17,original,223289,Sc?t,Tight_spiral,2
5.88e+17,original,223290,Sc?t,Tight_spiral,2
5.88e+17,original,223291,Sc?t,Tight_spiral,2
5.88e+17,original,223297,Er,Round_elliptical,1
5.88e+17,original,223320,Ec,Cigar_elliptical,0
5.88e+17,original,223321,Er(o),Round_elliptical,1
5.88e+17,original,223322,Er(o),Round_elliptical,1
5.88e+17,original,223330,Er,Round_elliptical,1
5.88e+17,original,223331,Ec,Cigar_elliptical,0
5.88e+17,original,223337,Er,Round_elliptical,1
5.88e+17,original,223338,Er,Round_elliptical,1
5.88e+17,original,223339,Er,Round_elliptical,1
5.88e+17,original,223347,Er,Round_elliptical,1
5.88e+17,original,223348,Er,Round_elliptical,1
5.88e+17,original,223349,Er,Round_elliptical,1
5.88e+17,original,223373,Er,Round_elliptical,1
5.88e+17,original,223374,Ec,Cigar_elliptical,0
5.88e+17,original,223375,Ec,Cigar_elliptical,0
5.88e+17,original,223376,Ec,Cigar_elliptical,0
5.88e+17,original,223377,Ec,Cigar_elliptical,0
5.88e+17,original,223378,Ec,Cigar_elliptical,0
5.88e+17,original,223379,Ec,Cigar_elliptical,0
5.88e+17,original,223389,Sc?t,Tight_spiral,2
5.88e+17,original,223397,Er,Round_elliptical,1
5.88e+17,original,223410,Er,Round_elliptical,1
5.88e+17,original,223411,Er,Round_elliptical,1
5.88e+17,original,223412,Er,Round_elliptical,1
5.88e+17,original,223414,Er(m),Round_elliptical,1
5.88e+17,original,223415,Er(m),Round_elliptical,1
5.88e+17,original,223416,Er(m),Round_elliptical,1
5.88e+17,original,223417,Er(m),Round_elliptical,1
5.88e+17,original,223418,Er(m),Round_elliptical,1
5.88e+17,original,223419,Er,Round_elliptical,1
5.88e+17,original,223420,Er,Round_elliptical,1
5.88e+17,original,223421,Er,Round_elliptical,1
5.88e+17,original,223422,Er,Round_elliptical,1
5.88e+17,original,223425,Sc?t(r),Tight_spiral,2
5.88e+17,original,223426,Sc?t(r),Tight_spiral,2
5.88e+17,original,223427,Sc?t(r),Tight_spiral,2
5.88e+17,original,223428,Sc?t(r),Tight_spiral,2
5.88e+17,original,223429,Sc?t(r),Tight_spiral,2
5.88e+17,original,223436,Er,Round_elliptical,1
5.88e+17,original,223437,Er,Round_elliptical,1
5.88e+17,original,223438,Er,Round_elliptical,1
5.88e+17,original,223444,Er,Round_elliptical,1
5.88e+17,original,223445,Er,Round_elliptical,1
5.88e+17,original,223446,Er,Round_elliptical,1
5.88e+17,original,223447,Er,Round_elliptical,1
5.88e+17,original,223465,Er,Round_elliptical,1
5.88e+17,original,223477,Er,Round_elliptical,1
5.88e+17,original,223478,Er,Round_elliptical,1
5.88e+17,original,223480,Er,Round_elliptical,1
5.88e+17,original,223487,Er,Round_elliptical,1
5.88e+17,original,223488,Ec,Cigar_elliptical,0
5.88e+17,original,223493,Er,Round_elliptical,1
5.88e+17,original,223494,Er,Round_elliptical,1
5.88e+17,original,223495,Er,Round_elliptical,1
5.88e+17,original,223500,Sc?t,Tight_spiral,2
5.88e+17,original,223501,Sc?t,Tight_spiral,2
5.88e+17,original,223502,Sc?t,Tight_spiral,2
5.88e+17,original,223508,Er,Round_elliptical,1
5.88e+17,original,223509,Er,Round_elliptical,1
5.88e+17,original,223513,Sc?t,Tight_spiral,2
5.88e+17,original,223514,Sc?t,Tight_spiral,2
5.88e+17,original,223525,Er,Round_elliptical,1
5.88e+17,original,223526,Er,Round_elliptical,1
5.88e+17,original,223527,Er,Round_elliptical,1
5.88e+17,original,223531,Er,Round_elliptical,1
5.88e+17,original,223532,Er,Round_elliptical,1
5.88e+17,original,223551,Er,Round_elliptical,1
5.88e+17,original,223553,Ec,Cigar_elliptical,0
5.88e+17,original,223561,Er,Round_elliptical,1
5.88e+17,original,223567,Er,Round_elliptical,1
5.88e+17,original,223568,Er,Round_elliptical,1
5.88e+17,original,223569,Er,Round_elliptical,1
5.88e+17,original,223570,Er,Round_elliptical,1
5.88e+17,original,223571,Er,Round_elliptical,1
5.88e+17,original,223572,Er,Round_elliptical,1
5.88e+17,original,223573,Er,Round_elliptical,1
5.88e+17,original,223576,Er,Round_elliptical,1
5.88e+17,original,223577,Er,Round_elliptical,1
5.88e+17,original,223578,Er,Round_elliptical,1
5.88e+17,original,223579,Er,Round_elliptical,1
5.88e+17,original,223580,Er,Round_elliptical,1
5.88e+17,original,223581,Er,Round_elliptical,1
5.88e+17,original,223582,Sc?t(o),Tight_spiral,2
5.88e+17,original,223583,Sc?t(o),Tight_spiral,2
5.88e+17,original,223584,Sc?t(o),Tight_spiral,2
5.88e+17,original,223585,Sc?t(o),Tight_spiral,2
5.88e+17,original,223586,Sc?t(o),Tight_spiral,2
5.88e+17,original,223587,Ec,Cigar_elliptical,0
5.88e+17,original,223588,Ec,Cigar_elliptical,0
5.88e+17,original,223610,Er,Round_elliptical,1
5.88e+17,original,223613,Sc?t,Tight_spiral,2
5.88e+17,original,223614,Sc?t,Tight_spiral,2
5.88e+17,original,223615,Sc?t,Tight_spiral,2
5.88e+17,original,223616,Sc?t,Tight_spiral,2
5.88e+17,original,223620,Sc?t,Tight_spiral,2
5.88e+17,original,223621,Sc?t,Tight_spiral,2
5.88e+17,original,223622,Sc?t,Tight_spiral,2
5.88e+17,original,223624,Er,Round_elliptical,1
5.88e+17,original,223625,Er,Round_elliptical,1
5.88e+17,original,223626,Er,Round_elliptical,1
5.88e+17,original,223630,Ec,Cigar_elliptical,0
5.88e+17,original,223631,Sc?t(m),Tight_spiral,2
5.88e+17,original,223632,Sc?t(m),Tight_spiral,2
5.88e+17,original,223633,Sc?t(m),Tight_spiral,2
5.88e+17,original,223634,Sc?t(m),Tight_spiral,2
5.88e+17,original,223635,Sc?t(m),Tight_spiral,2
5.88e+17,original,223636,Sc?t(m),Tight_spiral,2
5.88e+17,original,223637,Sc?t(m),Tight_spiral,2
5.88e+17,original,223642,Er,Round_elliptical,1
5.88e+17,original,223643,Er,Round_elliptical,1
5.88e+17,original,223645,Sc?t,Tight_spiral,2
5.88e+17,original,223646,Sc?t,Tight_spiral,2
5.88e+17,original,223647,Sc?t,Tight_spiral,2
5.88e+17,original,223650,Ec,Cigar_elliptical,0
5.88e+17,original,223663,Er,Round_elliptical,1
5.88e+17,original,223664,Er,Round_elliptical,1
5.88e+17,original,223670,Er,Round_elliptical,1
5.88e+17,original,223671,Er,Round_elliptical,1
5.88e+17,original,223672,Er,Round_elliptical,1
5.88e+17,original,223674,Er,Round_elliptical,1
5.88e+17,original,223699,Sc?t(r),Tight_spiral,2
5.88e+17,original,223700,Sc?t(r),Tight_spiral,2
5.88e+17,original,223720,Er,Round_elliptical,1
5.88e+17,original,223724,Ec,Cigar_elliptical,0
5.88e+17,original,223725,Ec,Cigar_elliptical,0
5.88e+17,original,223726,Er,Round_elliptical,1
5.88e+17,original,223727,Er,Round_elliptical,1
5.88e+17,original,223731,Er(o),Round_elliptical,1
5.88e+17,original,223756,Er,Round_elliptical,1
5.88e+17,original,223757,Er,Round_elliptical,1
5.88e+17,original,223758,Er,Round_elliptical,1
5.88e+17,original,223759,Ec,Cigar_elliptical,0
5.88e+17,original,223764,Er,Round_elliptical,1
5.88e+17,original,223765,Er,Round_elliptical,1
5.88e+17,original,223766,Ec,Cigar_elliptical,0
5.88e+17,original,223782,Er,Round_elliptical,1
5.88e+17,original,223783,Er,Round_elliptical,1
5.88e+17,original,223784,Er,Round_elliptical,1
5.88e+17,original,223785,Er,Round_elliptical,1
5.88e+17,original,223786,Er,Round_elliptical,1
5.88e+17,original,223787,Er,Round_elliptical,1
5.88e+17,original,223788,Er,Round_elliptical,1
5.88e+17,original,223789,Er,Round_elliptical,1
5.88e+17,original,223798,Ec,Cigar_elliptical,0
5.88e+17,original,223799,Er,Round_elliptical,1
5.88e+17,original,223801,Er(o),Round_elliptical,1
5.88e+17,original,223802,Er(o),Round_elliptical,1
5.88e+17,original,223803,Er(o),Round_elliptical,1
5.88e+17,original,223821,Er,Round_elliptical,1
5.88e+17,original,223822,Er,Round_elliptical,1
5.88e+17,original,223828,Er,Round_elliptical,1
5.88e+17,original,223829,Er,Round_elliptical,1
5.88e+17,original,223832,Er,Round_elliptical,1
5.88e+17,original,223838,Sc?t,Tight_spiral,2
5.88e+17,original,223839,Er,Round_elliptical,1
5.88e+17,original,223840,Er,Round_elliptical,1
5.88e+17,original,223841,Er,Round_elliptical,1
5.88e+17,original,223842,Er,Round_elliptical,1
5.88e+17,original,223851,Er,Round_elliptical,1
5.88e+17,original,223852,Er,Round_elliptical,1
5.88e+17,original,223853,Er,Round_elliptical,1
5.88e+17,original,223854,Sc?t,Tight_spiral,2
5.88e+17,original,223856,Er,Round_elliptical,1
5.88e+17,original,223860,Er,Round_elliptical,1
5.88e+17,original,223861,Er,Round_elliptical,1
5.88e+17,original,223868,Er,Round_elliptical,1
5.88e+17,original,223869,Er,Round_elliptical,1
5.88e+17,original,223870,Ec,Cigar_elliptical,0
5.88e+17,original,223879,Ec,Cigar_elliptical,0
5.88e+17,original,223880,Ec,Cigar_elliptical,0
5.88e+17,original,223881,Ec,Cigar_elliptical,0
5.88e+17,original,223882,Ec,Cigar_elliptical,0
5.88e+17,original,223883,Ec,Cigar_elliptical,0
5.88e+17,original,223884,Ec,Cigar_elliptical,0
5.88e+17,original,223885,Ec,Cigar_elliptical,0
5.88e+17,original,223886,Ec,Cigar_elliptical,0
5.88e+17,original,223887,Er,Round_elliptical,1
5.88e+17,original,223888,Er,Round_elliptical,1
5.88e+17,original,223893,Er,Round_elliptical,1
5.88e+17,original,223895,Er,Round_elliptical,1
5.88e+17,original,223897,Er,Round_elliptical,1
5.88e+17,original,223908,Er,Round_elliptical,1
5.88e+17,original,223909,Er,Round_elliptical,1
5.88e+17,original,223910,Er,Round_elliptical,1
5.88e+17,original,223911,Er,Round_elliptical,1
5.88e+17,original,223912,Er,Round_elliptical,1
5.88e+17,original,223933,Er,Round_elliptical,1
5.88e+17,original,223934,Er,Round_elliptical,1
5.88e+17,original,223940,Er,Round_elliptical,1
5.88e+17,original,223942,Sc?t,Tight_spiral,2
5.88e+17,original,223944,Er,Round_elliptical,1
5.88e+17,original,223947,Er,Round_elliptical,1
5.88e+17,original,223948,Er,Round_elliptical,1
5.88e+17,original,223949,Er,Round_elliptical,1
5.88e+17,original,223953,Ec,Cigar_elliptical,0
5.88e+17,original,223959,Er,Round_elliptical,1
5.88e+17,original,223966,Er,Round_elliptical,1
5.88e+17,original,223967,Er,Round_elliptical,1
5.88e+17,original,223971,Ec,Cigar_elliptical,0
5.88e+17,original,223974,Sc?t,Tight_spiral,2
5.88e+17,original,223975,Sc?t,Tight_spiral,2
5.88e+17,original,223976,Sc?t,Tight_spiral,2
5.88e+17,original,223977,Er,Round_elliptical,1
5.88e+17,original,223978,Sc?t,Tight_spiral,2
5.88e+17,original,223979,Sc?t,Tight_spiral,2
5.88e+17,original,223986,Sc?t,Tight_spiral,2
5.88e+17,original,223990,Er,Round_elliptical,1
5.88e+17,original,223993,Er,Round_elliptical,1
5.88e+17,original,223997,Er,Round_elliptical,1
5.88e+17,original,224001,Er,Round_elliptical,1
5.88e+17,original,224009,Er,Round_elliptical,1
5.88e+17,original,224010,Er,Round_elliptical,1
5.88e+17,original,224013,Er,Round_elliptical,1
5.88e+17,original,224019,Er,Round_elliptical,1
5.88e+17,original,224021,Er,Round_elliptical,1
5.88e+17,original,224022,Er,Round_elliptical,1
5.88e+17,original,224023,Er,Round_elliptical,1
5.88e+17,original,224025,Er,Round_elliptical,1
5.88e+17,original,224027,Er,Round_elliptical,1
5.88e+17,original,224028,Er,Round_elliptical,1
5.88e+17,original,224038,Er,Round_elliptical,1
5.88e+17,original,224058,Er,Round_elliptical,1
5.88e+17,original,224059,Er,Round_elliptical,1
5.88e+17,original,224060,Er,Round_elliptical,1
5.88e+17,original,224061,Er,Round_elliptical,1
5.88e+17,original,224064,Er,Round_elliptical,1
5.88e+17,original,224065,Er,Round_elliptical,1
5.88e+17,original,224068,Er(o),Round_elliptical,1
5.88e+17,original,224074,Er,Round_elliptical,1
5.88e+17,original,224075,Er,Round_elliptical,1
5.88e+17,original,224078,Er,Round_elliptical,1
5.88e+17,original,224079,Er,Round_elliptical,1
5.88e+17,original,224080,Er,Round_elliptical,1
5.88e+17,original,224085,Er,Round_elliptical,1
5.88e+17,original,224086,Er,Round_elliptical,1
5.88e+17,original,224098,Sc?t,Tight_spiral,2
5.88e+17,original,224105,Er,Round_elliptical,1
5.88e+17,original,224107,Er,Round_elliptical,1
5.88e+17,original,224115,Er,Round_elliptical,1
5.88e+17,original,224116,Er,Round_elliptical,1
5.88e+17,original,224117,Ec,Cigar_elliptical,0
5.88e+17,original,224127,Er,Round_elliptical,1
5.88e+17,original,224129,Er,Round_elliptical,1
5.88e+17,original,224132,Er,Round_elliptical,1
5.88e+17,original,224145,Er(m),Round_elliptical,1
5.88e+17,original,224146,Er(m),Round_elliptical,1
5.88e+17,original,224147,Er,Round_elliptical,1
5.88e+17,original,224164,Er,Round_elliptical,1
5.88e+17,original,224178,Er,Round_elliptical,1
5.88e+17,original,224179,Er,Round_elliptical,1
5.88e+17,original,224180,Er,Round_elliptical,1
5.88e+17,original,224181,Er,Round_elliptical,1
5.88e+17,original,224182,Er,Round_elliptical,1
5.88e+17,original,224183,Er,Round_elliptical,1
5.88e+17,original,224184,Er,Round_elliptical,1
5.88e+17,original,224185,Er,Round_elliptical,1
5.88e+17,original,224188,Ec,Cigar_elliptical,0
5.88e+17,original,224189,Ec,Cigar_elliptical,0
5.88e+17,original,224204,Er(o),Round_elliptical,1
5.88e+17,original,224205,Er(o),Round_elliptical,1
5.88e+17,original,224206,Er(o),Round_elliptical,1
5.88e+17,original,224207,Er(o),Round_elliptical,1
5.88e+17,original,224208,Er(o),Round_elliptical,1
5.88e+17,original,224209,Er(o),Round_elliptical,1
5.88e+17,original,224214,Ec,Cigar_elliptical,0
5.88e+17,original,224215,Ec,Cigar_elliptical,0
5.88e+17,original,224216,Ec,Cigar_elliptical,0
5.88e+17,original,224217,Ec,Cigar_elliptical,0
5.88e+17,original,224218,Ec,Cigar_elliptical,0
5.88e+17,original,224222,Er,Round_elliptical,1
5.88e+17,original,224223,Er,Round_elliptical,1
5.88e+17,original,224224,Er,Round_elliptical,1
5.88e+17,original,224225,Er,Round_elliptical,1
5.88e+17,original,224226,Er,Round_elliptical,1
5.88e+17,original,224227,Er,Round_elliptical,1
5.88e+17,original,224237,Sc?t,Tight_spiral,2
5.88e+17,original,224238,Sc?t,Tight_spiral,2
5.88e+17,original,224239,Sc?t,Tight_spiral,2
5.88e+17,original,224243,Sc?t,Tight_spiral,2
5.88e+17,original,224251,Sc?t(o),Tight_spiral,2
5.88e+17,original,224254,Er,Round_elliptical,1
5.88e+17,original,224258,Er(o),Round_elliptical,1
5.88e+17,original,224259,Er(m),Round_elliptical,1
5.88e+17,original,224260,Er,Round_elliptical,1
5.88e+17,original,224268,Er,Round_elliptical,1
5.88e+17,original,224275,Sc?t,Tight_spiral,2
5.88e+17,original,224281,Sc?t(r),Tight_spiral,2
5.88e+17,original,224283,Er,Round_elliptical,1
5.88e+17,original,224284,Er,Round_elliptical,1
5.88e+17,original,224285,Er,Round_elliptical,1
5.88e+17,original,224289,Ec,Cigar_elliptical,0
5.88e+17,original,224290,Er,Round_elliptical,1
5.88e+17,original,224291,Er,Round_elliptical,1
5.88e+17,original,224292,Er,Round_elliptical,1
5.88e+17,original,224293,Er,Round_elliptical,1
5.88e+17,original,224294,Er,Round_elliptical,1
5.88e+17,original,224300,Er,Round_elliptical,1
5.88e+17,original,224301,Er,Round_elliptical,1
5.88e+17,original,224304,Ec,Cigar_elliptical,0
5.88e+17,original,224305,Er,Round_elliptical,1
5.88e+17,original,224306,Er,Round_elliptical,1
5.88e+17,original,224314,Er,Round_elliptical,1
5.88e+17,original,224319,Er,Round_elliptical,1
5.88e+17,original,224320,Er,Round_elliptical,1
5.88e+17,original,224321,Er,Round_elliptical,1
5.88e+17,original,224322,Er,Round_elliptical,1
5.88e+17,original,224325,Sc?t,Tight_spiral,2
5.88e+17,original,224326,Sc?t,Tight_spiral,2
5.88e+17,original,224327,Sc?t,Tight_spiral,2
5.88e+17,original,224334,Er,Round_elliptical,1
5.88e+17,original,224344,Er,Round_elliptical,1
